1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
313007,江湖名师,3,24,0,0,0,0,150,1,2000,0,0,0,0,200,0,0,0,侠客数量达到150个,10,313008,14,江湖宗师,0
313008,江湖宗师,3,24,0,0,0,0,200,1,2000,0,0,0,0,200,0,0,0,侠客数量达到200个,15,0,14,江湖宗师,0
314001,剑宗学徒,3,25,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到5个,5,314002,15,剑宗创始人,0
314002,剑宗弟子,3,25,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到10个,5,314003,15,剑宗创始人,0
314003,剑宗三代弟子,3,25,0,0,0,0,15,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到15个,5,314004,15,剑宗创始人,0
314004,剑宗二代弟子,3,25,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到20个,5,314005,15,剑宗创始人,0
314005,剑宗大弟子,3,25,0,0,0,0,25,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到25个,5,314006,15,剑宗创始人,0
314006,剑宗好手,3,25,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到30个,10,314007,15,剑宗创始人,0
314007,剑宗高手,3,25,0,0,0,0,35,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到35个,10,314008,15,剑宗创始人,0
314008,剑宗师父,3,25,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到40个,10,314009,15,剑宗创始人,0
314009,剑宗掌门,3,25,0,0,0,0,45,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到45个,10,314010,15,剑宗创始人,0
314010,剑宗达人,3,25,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到50个,10,314011,15,剑宗创始人,0
314011,剑宗狂人,3,25,0,0,0,0,55,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到55个,15,314012,15,剑宗创始人,0
314012,剑宗宗师,3,25,0,0,0,0,60,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到60个,15,314013,15,剑宗创始人,0
314013,剑宗创始人,3,25,0,0,0,0,65,1,2000,0,0,0,0,200,0,0,0,剑宗侠客达到65个,15,0,15,剑宗创始人,0
315001,掌宗学徒,3,26,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到5个,5,315002,16,掌宗创始人,0
315002,掌宗弟子,3,26,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到10个,5,315003,16,掌宗创始人,0
315003,掌宗三代弟子,3,26,0,0,0,0,15,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到15个,5,315004,16,掌宗创始人,0
315004,掌宗二代弟子,3,26,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到20个,5,315005,16,掌宗创始人,0
315005,掌宗大弟子,3,26,0,0,0,0,25,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到25个,5,315006,16,掌宗创始人,0
315006,掌宗好手,3,26,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到30个,10,315007,16,掌宗创始人,0
315007,掌宗高手,3,26,0,0,0,0,35,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到35个,10,315008,16,掌宗创始人,0
315008,掌宗师父,3,26,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到40个,10,315009,16,掌宗创始人,0
315009,掌宗掌门,3,26,0,0,0,0,45,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到45个,10,315010,16,掌宗创始人,0
315010,掌宗达人,3,26,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到50个,10,315011,16,掌宗创始人,0
315011,掌宗狂人,3,26,0,0,0,0,55,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到55个,15,315012,16,掌宗创始人,0
315012,掌宗宗师,3,26,0,0,0,0,60,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到60个,15,315013,16,掌宗创始人,0
315013,掌宗创始人,3,26,0,0,0,0,65,1,2000,0,0,0,0,200,0,0,0,掌宗侠客达到65个,15,0,16,掌宗创始人,0
316001,内宗学徒,3,27,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到5个,5,316002,17,内宗创始人,0
316002,内宗弟子,3,27,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到10个,5,316003,17,内宗创始人,0
316003,内宗三代弟子,3,27,0,0,0,0,15,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到15个,5,316004,17,内宗创始人,0
316004,内宗二代弟子,3,27,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到20个,5,316005,17,内宗创始人,0
316005,内宗大弟子,3,27,0,0,0,0,25,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到25个,5,316006,17,内宗创始人,0
316006,内宗好手,3,27,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到30个,10,316007,17,内宗创始人,0
316007,内宗高手,3,27,0,0,0,0,35,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到35个,10,316008,17,内宗创始人,0
316008,内宗师父,3,27,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到40个,10,316009,17,内宗创始人,0
316009,内宗掌门,3,27,0,0,0,0,45,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到45个,10,316010,17,内宗创始人,0
316010,内宗达人,3,27,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到50个,10,316011,17,内宗创始人,0
316011,内宗狂人,3,27,0,0,0,0,55,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到55个,15,316012,17,内宗创始人,0
316012,内宗宗师,3,27,0,0,0,0,60,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到60个,15,316013,17,内宗创始人,0
316013,内宗创始人,3,27,0,0,0,0,65,1,2000,0,0,0,0,200,0,0,0,内宗侠客达到65个,15,0,17,内宗创始人,0
317001,暗宗学徒,3,28,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到5个,5,317002,18,暗宗创始人,0
317002,暗宗弟子,3,28,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到10个,5,317003,18,暗宗创始人,0
317003,暗宗三代弟子,3,28,0,0,0,0,15,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到15个,5,317004,18,暗宗创始人,0
317004,暗宗二代弟子,3,28,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到20个,5,317005,18,暗宗创始人,0
317005,暗宗大弟子,3,28,0,0,0,0,25,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到25个,5,317006,18,暗宗创始人,0
317006,暗宗好手,3,28,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到30个,10,317007,18,暗宗创始人,0
317007,暗宗高手,3,28,0,0,0,0,35,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到35个,10,317008,18,暗宗创始人,0
317008,暗宗师父,3,28,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到40个,10,317009,18,暗宗创始人,0
317009,暗宗掌门,3,28,0,0,0,0,45,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到45个,10,317010,18,暗宗创始人,0
317010,暗宗达人,3,28,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到50个,10,317011,18,暗宗创始人,0
317011,暗宗狂人,3,28,0,0,0,0,55,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到55个,15,317012,18,暗宗创始人,0
317012,暗宗宗师,3,28,0,0,0,0,60,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到60个,15,317013,18,暗宗创始人,0
317013,暗宗创始人,3,28,0,0,0,0,65,1,2000,0,0,0,0,200,0,0,0,暗宗侠客达到65个,15,0,18,暗宗创始人,0
318001,棍宗学徒,3,29,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到5个,5,318002,19,棍宗创始人,0
318002,棍宗弟子,3,29,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到10个,5,318003,19,棍宗创始人,0
318003,棍宗三代弟子,3,29,0,0,0,0,15,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到15个,5,318004,19,棍宗创始人,0
318004,棍宗二代弟子,3,29,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到20个,5,318005,19,棍宗创始人,0
318005,棍宗大弟子,3,29,0,0,0,0,25,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到25个,5,318006,19,棍宗创始人,0
318006,棍宗好手,3,29,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到30个,10,318007,19,棍宗创始人,0
318007,棍宗高手,3,29,0,0,0,0,35,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到35个,10,318008,19,棍宗创始人,0
318008,棍宗师父,3,29,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到40个,10,318009,19,棍宗创始人,0
318009,棍宗掌门,3,29,0,0,0,0,45,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到45个,10,318010,19,棍宗创始人,0
318010,棍宗达人,3,29,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到50个,10,318011,19,棍宗创始人,0
318011,棍宗狂人,3,29,0,0,0,0,55,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到55个,15,318012,19,棍宗创始人,0
318012,棍宗宗师,3,29,0,0,0,0,60,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到60个,15,318013,19,棍宗创始人,0
318013,棍宗创始人,3,29,0,0,0,0,65,1,2000,0,0,0,0,200,0,0,0,棍宗侠客达到65个,15,0,19,棍宗创始人,0
319001,新手师父,3,30,0,0,0,0,1,1,2000,0,0,0,0,200,0,0,0,满破侠客达到1个,5,319002,20,武林创始,0
319002,初级师父,3,30,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,满破侠客达到5个,5,319003,20,武林创始,0
319003,中级师父,3,30,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,满破侠客达到10个,10,319004,20,武林创始,0
319004,高级师父,3,30,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,满破侠客达到20个,10,319005,20,武林创始,0
319005,资深师父,3,30,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,满破侠客达到30个,10,319006,20,武林创始,0
319006,传奇师父,3,30,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,满破侠客达到40个,15,319007,20,武林创始,0
319007,终极师父,3,30,0,0,0,0,60,1,2000,0,0,0,0,200,0,0,0,满破侠客达到60个,15,319008,20,武林创始,0
319008,四海皆有徒,3,30,0,0,0,0,80,1,2000,0,0,0,0,200,0,0,0,满破侠客达到80个,20,319009,20,武林创始,0
319009,武林创始人,3,30,0,0,0,0,100,1,2000,0,0,0,0,200,0,0,0,满破侠客达到100个,20,0,20,武林创始,0
320001,初入江湖,3,31,0,0,0,0,10,1,2000,0,0,0,0,200,0,0,0,累计签到10天,5,320002,21,功德圆满,0
320002,我要签到,3,31,0,0,0,0,40,1,2000,0,0,0,0,200,0,0,0,累计签到40天,5,320003,21,功德圆满,0
320003,还要签到,3,31,0,0,0,0,70,1,2000,0,0,0,0,200,0,0,0,累计签到70天,5,320004,21,功德圆满,0
320004,连续签到,3,31,0,0,0,0,100,1,2000,0,0,0,0,200,0,0,0,累计签到100天,5,320005,21,功德圆满,0
320005,我爱签到,3,31,0,0,0,0,130,1,2000,0,0,0,0,200,0,0,0,累计签到130天,10,320006,21,功德圆满,0
320006,无限签到,3,31,0,0,0,0,160,1,2000,0,0,0,0,200,0,0,0,累计签到160天,10,320007,21,功德圆满,0
320007,变身粉丝,3,31,0,0,0,0,190,1,2000,0,0,0,0,200,0,0,0,累计签到190天,10,320008,21,功德圆满,0
320008,忠实粉丝,3,31,0,0,0,0,220,1,2000,0,0,0,0,200,0,0,0,累计签到220天,10,320009,21,功德圆满,0
320009,终身粉丝,3,31,0,0,0,0,250,1,2000,0,0,0,0,200,0,0,0,累计签到250天,10,320010,21,功德圆满,0
320010,脑残粉,3,31,0,0,0,0,280,1,2000,0,0,0,0,200,0,0,0,累计签到280天,15,320011,21,功德圆满,0
320011,无脑粉,3,31,0,0,0,0,310,1,2000,0,0,0,0,200,0,0,0,累计签到310天,15,320012,21,功德圆满,0
320012,终身成就,3,31,0,0,0,0,340,1,2000,0,0,0,0,200,0,0,0,累计签到340天,15,320013,21,功德圆满,0
320013,功德圆满,3,31,0,0,0,0,370,1,2000,0,0,0,0,200,0,0,0,累计签到370天,15,0,21,功德圆满,0
321001,英雄年少,3,32,0,0,0,0,1000,1,2000,0,0,0,0,0,0,0,0,武力值达到1000,5,321002,22,独步武林,0
321002,初露峥嵘,3,32,0,0,0,0,2000,1,2000,0,0,0,0,200,0,0,0,武力值达到2000,5,321003,22,独步武林,0
321003,名声鹊起,3,32,0,0,0,0,5000,1,2000,0,0,0,0,200,0,0,0,武力值达到5000,5,321004,22,独步武林,0
321004,渐露锋芒,3,32,0,0,0,0,10000,1,2000,0,0,0,0,200,0,0,0,武力值达到10000,5,321005,22,独步武林,0
321005,碧落青冥,3,32,0,0,0,0,20000,1,2000,0,0,0,0,200,0,0,0,武力值达到20000,10,321006,22,独步武林,0
321006,名声显赫,3,32,0,0,0,0,40000,1,2000,0,0,0,0,200,0,0,0,武力值达到40000,10,321007,22,独步武林,0
321007,名动江湖,3,32,0,0,0,0,80000,1,2000,0,0,0,0,200,0,0,0,武力值达到80000,10,321008,22,独步武林,0
321008,剑试天下,3,32,0,0,0,0,100000,1,2000,0,0,0,0,200,0,0,0,武力值达到100000,15,321009,22,独步武林,0
321009,独步武林,3,32,0,0,0,0,200000,1,2000,0,0,0,0,200,0,0,0,武力值达到200000,15,321010,22,独步武林,0
321010,逍遥天下,3,32,0,0,0,0,300000,1,2000,0,0,0,0,200,0,0,0,武力值达到300000,20,0,22,独步武林,0
322001,初入江湖,3,33,0,0,0,0,5,1,2000,0,0,0,0,0,0,0,0,江湖三星评价胜利5次,5,322002,23,过关斩将,0
322002,江湖新人,3,33,0,0,0,0,15,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利15次,5,322003,23,过关斩将,0
322003,帮中打手,3,33,0,0,0,0,30,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利30次,5,322004,23,过关斩将,0
322004,江湖好手,3,33,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利50次,5,322005,23,过关斩将,0
322005,武林高手,3,33,0,0,0,0,80,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利80次,5,322006,23,过关斩将,0
322006,西域密宗,3,33,0,0,0,0,100,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利100次,10,322007,23,过关斩将,0
322007,密宗高手,3,33,0,0,0,0,150,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利150次,10,322008,23,过关斩将,0
322008,武林至尊,3,33,0,0,0,0,200,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利200次,10,322009,23,过关斩将,0
322009,华山绝顶,3,33,0,0,0,0,250,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利250次,15,322010,23,过关斩将,0
322010,紫禁之巅,3,33,0,0,0,0,300,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利300次,15,322011,23,过关斩将,0
322011,武林传说,3,33,0,0,0,0,400,1,2000,0,0,0,0,200,0,0,0,江湖三星评价胜利400次,20,0,23,过关斩将,0
323001,新手登录,3,14,0,0,0,0,5,1,2000,0,0,0,0,200,0,0,0,连续登录5天,5,323002,24,连续登录,0
323002,连续登录,3,14,0,0,0,0,20,1,2000,0,0,0,0,200,0,0,0,连续登录20天,5,323003,24,连续登录,0
323003,陆续登录,3,14,0,0,0,0,35,1,2000,0,0,0,0,200,0,0,0,连续登录35天,5,323004,24,连续登录,0
323004,天天登录,3,14,0,0,0,0,50,1,2000,0,0,0,0,200,0,0,0,连续登录50天,5,323005,24,连续登录,0
323005,超级登录,3,14,0,0,0,0,65,1,2000,0,0,0,0,200,0,0,0,连续登录65天,5,323006,24,连续登录,0
323006,登录达人,3,14,0,0,0,0,80,1,2000,0,0,0,0,200,0,0,0,连续登录80天,10,323007,24,连续登录,0
323007,登录狂人,3,14,0,0,0,0,95,1,2000,0,0,0,0,200,0,0,0,连续登录95天,10,323008,24,连续登录,0
323008,登录破百,3,14,0,0,0,0,110,1,2000,0,0,0,0,200,0,0,0,连续登录110天,10,323009,24,连续登录,0
323009,终极登录,3,14,0,0,0,0,125,1,2000,0,0,0,0,200,0,0,0,连续登录125天,15,323010,24,连续登录,0
323010,功成名就,3,14,0,0,0,0,140,1,2000,0,0,0,0,200,0,0,0,连续登录140天,15,0,24,连续登录,0
324001,招募邀月,3,34,0,0,0,401,1,1,2000,0,0,0,0,200,0,0,0,招募侠客邀月,10,0,25,稀有招募,0
324002,招募纪筱芙,3,34,0,0,0,402,1,1,2000,0,0,0,0,200,0,0,0,招募侠客纪筱芙,10,0,25,稀有招募,0
324003,招募怜星,3,34,0,0,0,403,1,1,2000,0,0,0,0,200,0,0,0,招募侠客怜星,10,0,25,稀有招募,0
324004,招募刀白凤,3,34,0,0,0,404,1,1,2000,0,0,0,0,200,0,0,0,招募侠客刀白凤,10,0,25,稀有招募,0
324005,招募成吉思汗,3,34,0,0,0,405,1,1,2000,0,0,0,0,200,0,0,0,招募侠客成吉思汗,10,0,25,稀有招募,0
324006,招募燕南天,3,34,0,0,0,406,1,1,2000,0,0,0,0,200,0,0,0,招募侠客燕南天,10,0,25,稀有招募,0
324007,招募西夏公主,3,34,0,0,0,407,1,1,2000,0,0,0,0,200,0,0,0,招募侠客西夏公主,10,0,25,稀有招募,0
324008,招募香香公主,3,34,0,0,0,408,1,1,2000,0,0,0,0,200,0,0,0,招募侠客香香公主,10,0,25,稀有招募,0
324009,招募王语嫣,3,34,0,0,0,409,1,1,2000,0,0,0,0,200,0,0,0,招募侠客王语嫣,10,0,25,稀有招募,0
324010,招募东方青龙,3,34,0,0,0,410,1,1,2000,0,0,0,0,200,0,0,0,招募侠客东方青龙,10,0,25,稀有招募,0
324011,招募西方白虎,3,34,0,0,0,411,1,1,2000,0,0,0,0,200,0,0,0,招募侠客西方白虎,10,0,25,稀有招募,0
324012,招募北方玄武,3,34,0,0,0,412,1,1,2000,0,0,0,0,200,0,0,0,招募侠客北方玄武,10,0,25,稀有招募,0
324013,招募南方朱雀,3,34,0,0,0,413,1,1,2000,0,0,0,0,200,0,0,0,招募侠客南方朱雀,10,0,25,稀有招募,0
324014,招募异界暹罗,3,34,0,0,0,414,1,1,2000,0,0,0,0,200,0,0,0,招募侠客异界暹罗,10,0,25,稀有招募,0
324015,招募完颜洪烈,3,34,0,0,0,415,1,1,2000,0,0,0,0,200,0,0,0,招募侠客完颜洪烈,10,0,25,稀有招募,0
400001,每日分享,4,35,0,0,1,1,1,1,1000,0,0,0,0,0,0,0,0,通过分享到微博和微信领取奖励,0,0,0,每日分享,0
400002,每日分享,4,35,0,0,1,2,1,1,2000,0,0,0,0,0,0,0,0,通过分享到微博和微信领取奖励,0,0,0,每日分享,0
400003,每日分享,4,35,0,0,1,3,1,1,3000,0,0,0,0,0,0,0,0,通过分享到微博和微信领取奖励,0,0,0,每日分享,0
400004,每日分享,4,35,0,0,1,4,1,1,4000,0,0,0,0,0,0,0,0,通过分享到微博和微信领取奖励,0,0,0,每日分享,0
400005,每日分享,4,35,0,0,1,5,1,1,0,10,0,0,0,0,0,0,0,通过分享到微博和微信领取奖励,0,0,0,每日分享,0
500001,每日江湖,5,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,"通过主页进入江湖界面，闯关胜利5次。",0,0,0,活跃度,5
500002,每日江湖Ⅱ,5,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,"通过主页进入江湖界面，闯关胜利10次。",0,0,0,活跃度,10
500003,每日论剑,5,2,5,0,1,0,5,1,0,0,0,0,0,0,0,0,0,"通过主页进入论剑界面，挑战其他玩家5次",0,0,0,活跃度,10
500004,每日学艺,5,3,6,0,1,0,5,1,0,0,0,0,0,0,0,0,0,"通过主页进入学艺界面，向名师学艺5次。",0,0,0,活跃度,10
500005,每日夺宝,5,4,10,0,1,0,5,1,0,0,0,0,0,0,0,0,0,"通过主页进入夺宝界面，抢夺获得碎片5个。",0,0,0,活跃度,5
500006,每日强化,5,5,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,进入背包界面强化装备10次,0,0,0,活跃度,10
500007,每日讨伐,5,6,3,0,1,0,10,1,0,0,0,0,0,0,0,0,0,"通过江湖、讨伐系统，讨伐BOSS10次。",0,0,0,活跃度,20
500008,商城购买,5,36,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,在商城内购买任意道具或礼包,0,0,0,活跃度,10
500009,每日招募,5,37,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,在商城界面使用英雄帖或者元宝招募一次,0,0,0,活跃度,20
500010,每日转生,5,38,30,0,1,0,1,1,0,0,0,0,0,0,0,0,0,在转生界面转生一位侠客。,0,0,0,活跃度,20
500011,每日闯塔,5,39,1,0,1,0,20,1,0,0,0,0,0,0,0,0,0,在通天塔中闯到20层。,0,0,0,活跃度,10
500012,每日闯塔Ⅱ,5,39,1,0,1,0,50,1,0,0,0,0,0,0,0,0,0,在通天塔中闯到50层。,0,0,0,活跃度,20
